ULMeanNL,ConnMean,AttOutExecInterXn,SuccOutInterXn,ArfcnUL,ArfcnDL,NbrPktDL,NbrPktLossDL,UpOctUL,UpOctDL,BsChannelBwUL,BsChannelBwDL,MaxTxPower,RetTilt,TransRatePeak_mean,RSRP_mean,RSRQ_mean,Label
-96.0,163.0,2537.0,1408.0,166480.0,174840.0,47476362.0,3315564.0,3691134.256381917,41964256.6586652,30.0,50.0,5.0,55.0,5903379.488668109,-105.6,-11.2,4.0
-111.0,149.0,2315.0,2199.0,133220.0,470240.0,40793659.0,2652342.0,4192148.653244944,38359964.675712354,40.0,50.0,5.0,52.0,4780563.005478157,-107.0,-12.2,4.0
-117.0,139.0,2057.0,1971.0,462660.0,519700.0,47057125.0,3572730.0,6137109.660187952,49509258.18449892,10.0,70.0,5.0,109.0,3647576.485739504,-109.0,-10.2,4.0
-129.0,161.0,2222.0,2140.0,347520.0,124940.0,14378680.0,1194733.0,1561073.5559102362,12959153.829926094,50.0,15.0,5.0,102.0,2682953.301589058,-107.4,-10.6,4.0
-94.0,184.0,2693.0,2554.0,662394.0,430460.0,11270752.0,890795.0,1471756.2474646606,10579830.558692012,50.0,10.0,28.0,52.0,2512545.734357522,-102.6,-11.6,3.0
-93.0,205.0,2981.0,2809.0,471640.0,403520.0,26633269.0,1756142.0,3575434.492086285,28653850.192977898,100.0,25.0,29.0,51.0,4804940.805562031,-102.2,-12.0,3.0
-95.0,177.0,2667.0,2473.0,638944.0,403520.0,10927030.0,1057034.0,1344940.4724023563,10188538.023495458,80.0,10.0,29.0,34.0,2650058.208139647,-101.8,-11.4,3.0
-90.0,192.0,3082.0,2978.0,289600.0,403300.0,15193440.0,1484471.0,1784487.8851070737,16330260.016096432,20.0,15.0,27.0,25.0,3930248.870039468,-100.2,-10.8,3.0
-97.0,197.0,2857.0,2836.0,287000.0,424860.0,10906758.0,695631.0,1458777.4479588186,11327318.587295253,80.0,10.0,28.0,24.0,2391314.2049709284,-102.8,-10.8,3.0
-99.0,201.0,3143.0,2938.0,515380.0,471360.0,35926333.0,2272543.0,4696892.511216859,33622485.4539462,25.0,30.0,32.0,27.0,5679039.873986566,-101.2,-11.0,3.0
-99.0,219.0,3289.0,3056.0,627407.0,403500.0,45727357.0,2397368.0,4437833.670332964,36595838.02047347,10.0,30.0,31.0,25.0,4941420.483359293,-102.8,-11.4,3.0
-98.0,206.0,3038.0,2969.0,521840.0,496800.0,10985516.0,1009816.0,1430677.467544955,11831299.938782448,50.0,10.0,27.0,68.0,2550306.4851939054,-101.8,-11.6,3.0
-118.0,144.0,2083.0,1878.0,376460.0,462840.0,15335812.0,1503395.0,2132027.142628544,14469087.0155776,5.0,20.0,1.0,290.0,1861732.8988663687,-112.0,-11.0,1.0
-122.0,155.0,2519.0,2288.0,723289.0,726242.0,22406435.0,1293270.0,2498613.607553716,23021537.29035749,25.0,30.0,1.0,91.0,1458485.0138549458,-113.4,-12.0,1.0
-111.0,142.0,2065.0,1890.0,164000.0,639684.0,3631813.0,290360.0,488091.2420200919,3744531.868423568,100.0,5.0,1.0,249.0,709033.7851808025,-115.2,-10.6,1.0
-113.0,134.0,2405.0,2175.0,177680.0,498340.0,63429493.0,6258095.0,7037325.254890178,57318139.93806297,100.0,90.0,1.0,176.0,1234782.2172769017,-114.6,-11.6,1.0
-94.0,216.0,3434.0,3303.0,286260.0,404380.0,103123801.0,5443784.0,12365187.222991304,92647471.88464823,25.0,80.0,26.0,22.0,10722781.71104348,-101.2,-11.0,3.0
-95.0,188.0,2886.0,2732.0,147300.0,423180.0,40641809.0,2607555.0,6770497.214367812,41309988.12604083,30.0,40.0,27.0,28.0,6503817.548622008,-102.4,-11.4,3.0
-95.0,187.0,3015.0,2806.0,295840.0,467380.0,41124724.0,3927171.0,3461284.3477721126,31248500.958121184,50.0,30.0,31.0,62.0,6062728.416194831,-101.2,-10.4,3.0
-98.0,191.0,2894.0,2725.0,462260.0,429520.0,30289812.0,1784491.0,3753428.313009648,32012370.24364617,10.0,30.0,34.0,73.0,6478600.052913377,-100.4,-11.6,3.0
-119.0,128.0,1963.0,1842.0,344100.0,498240.0,66467203.0,4790995.0,6518796.05773561,60591968.45075468,100.0,100.0,1.0,129.0,2380813.8888177834,-112.0,-11.0,1.0
-119.0,112.0,1524.0,1404.0,350640.0,439420.0,10051590.0,937110.0,1775966.9758997783,11253734.345449245,100.0,20.0,1.0,232.0,1278899.4409621586,-114.0,-11.0,1.0
-112.0,123.0,1663.0,1590.0,177540.0,177100.0,47844273.0,3826111.0,6043790.485688143,52612919.49538616,10.0,90.0,1.0,193.0,2939219.1078118584,-111.4,-11.4,1.0
-105.0,121.0,1598.0,1442.0,471500.0,173360.0,2933147.0,186334.0,366526.4180544371,3190763.0709806457,80.0,5.0,1.0,208.0,1083489.9880813162,-112.8,-11.6,1.0
-91.0,181.0,2727.0,2629.0,515560.0,424980.0,20795014.0,1920656.0,2190644.637388848,20261534.07198933,80.0,20.0,24.0,68.0,4307055.268098909,-102.2,-12.8,3.0
-99.0,196.0,2836.0,2575.0,141020.0,426480.0,35941714.0,3424889.0,4743677.82511368,32818734.89650187,70.0,30.0,33.0,31.0,6388301.292698761,-100.6,-11.0,3.0
-95.0,194.0,2948.0,2845.0,341260.0,465160.0,103707608.0,7024336.0,14474810.92353311,103365304.37590805,80.0,100.0,27.0,24.0,12083208.685416536,-101.2,-11.2,3.0
-101.0,194.0,2625.0,2438.0,509140.0,426480.0,95382945.0,9340679.0,10252789.704099428,103733911.87751225,10.0,100.0,30.0,44.0,14482860.90281986,-99.6,-11.6,3.0
-117.0,132.0,2090.0,1940.0,636498.0,404060.0,30083172.0,2853936.0,3080447.5412503285,25866659.52855969,5.0,40.0,1.0,220.0,1737735.8594638607,-113.4,-11.4,1.0
-113.0,143.0,2287.0,2149.0,673688.0,398760.0,52574004.0,4120474.0,6998421.859852887,54614428.97854928,60.0,80.0,1.0,188.0,1583168.5894774725,-113.6,-10.4,1.0
-119.0,133.0,2080.0,1937.0,386480.0,185740.0,19558078.0,1497320.0,3116506.5498026186,19753964.255597077,60.0,30.0,1.0,187.0,2252737.631544406,-111.6,-11.4,1.0
-123.0,125.0,1860.0,1853.0,461780.0,515376.0,36862642.0,2159912.0,5030951.260335775,41983105.34091374,60.0,70.0,1.0,202.0,1227143.395455309,-114.6,-10.8,1.0
-126.0,148.0,2328.0,2279.0,522228.0,155580.0,6913583.0,670887.0,817417.5903474721,7620503.049671716,50.0,10.0,1.0,167.0,1149221.2800877548,-113.6,-11.0,1.0
-113.0,133.0,2165.0,1968.0,727396.0,470980.0,7221238.0,450453.0,1015515.4997716472,6848154.767610393,40.0,10.0,1.0,249.0,1132145.3192151634,-113.6,-11.2,1.0
-109.0,137.0,2163.0,2029.0,378620.0,401100.0,46784341.0,2635033.0,5082664.201823614,46013483.45364147,20.0,70.0,1.0,288.0,1503853.4735030178,-113.8,-11.2,1.0
-110.0,135.0,2044.0,1983.0,351120.0,498880.0,6746580.0,569682.0,741934.5442841665,6951134.538551903,70.0,10.0,1.0,184.0,1045697.2020134376,-114.0,-11.6,1.0
-115.0,180.0,2551.0,2486.0,142940.0,387960.0,21977022.0,2156267.0,2344375.038505817,20249668.484397423,80.0,20.0,28.0,51.0,4961202.088881236,-101.4,-11.8,2.0
-122.0,176.0,2603.0,2463.0,673574.0,641480.0,80662007.0,4582672.0,11732819.348879948,85519978.58567479,70.0,90.0,36.0,18.0,15807628.401817393,-98.8,-11.4,2.0
-125.0,167.0,2203.0,2149.0,473760.0,161940.0,4756539.0,250355.0,561858.5101714749,4920874.6767046,15.0,5.0,31.0,32.0,2004267.2434180968,-99.8,-11.8,2.0
-116.0,186.0,2608.0,2348.0,168520.0,429520.0,33901676.0,2943609.0,3683417.7302392703,31113344.748427827,5.0,30.0,32.0,53.0,7461586.2653008,-99.6,-10.8,2.0
-111.0,113.0,1710.0,1551.0,529998.0,286220.0,54948429.0,5077990.0,7645102.129114853,53491347.14793187,25.0,100.0,1.0,161.0,1602153.1632767622,-113.4,-10.2,1.0
-121.0,134.0,1987.0,1904.0,515874.0,526100.0,21857416.0,1619722.0,2907249.6170666167,26258578.612325743,70.0,40.0,1.0,48.0,2907749.7217772542,-110.8,-10.6,1.0
-126.0,134.0,2260.0,2097.0,462900.0,124320.0,9257816.0,805433.0,1272414.744336452,10202495.151315603,40.0,15.0,1.0,108.0,1985902.848967847,-111.4,-10.4,1.0
-124.0,118.0,1726.0,1600.0,403060.0,517560.0,3447651.0,286346.0,341997.31035649363,3111653.242774514,40.0,5.0,1.0,228.0,1157307.992364272,-112.4,-11.2,1.0
-112.0,174.0,2509.0,2470.0,344780.0,160320.0,39326020.0,3655979.0,5089471.924062575,38233712.41452716,100.0,40.0,27.0,90.0,6703458.441126841,-102.4,-11.2,2.0
-112.0,191.0,2843.0,2653.0,514782.0,518349.0,5142340.0,466131.0,671265.0741010002,5610537.056277646,100.0,5.0,28.0,61.0,1719798.358990591,-101.8,-11.2,2.0
-113.0,161.0,2276.0,2058.0,403020.0,377800.0,38551772.0,2481116.0,6769417.700526267,44232177.142484896,80.0,50.0,34.0,25.0,9955724.365787718,-99.6,-10.8,2.0
-118.0,205.0,2953.0,2827.0,340220.0,523280.0,27886226.0,2701666.0,3068493.064843496,28827653.05070466,100.0,25.0,35.0,42.0,6428926.53645343,-99.4,-11.0,2.0
-116.0,143.0,2174.0,2154.0,398200.0,371860.0,73611978.0,4586623.0,8241977.981709907,61167865.75479855,25.0,90.0,1.0,250.0,1926336.1113361104,-113.0,-11.6,1.0
-108.0,156.0,2474.0,2425.0,387520.0,403480.0,55716667.0,3625960.0,7114035.596548464,59579377.0675083,10.0,80.0,1.0,144.0,1611114.322972662,-113.6,-10.4,1.0
-106.0,149.0,2465.0,2390.0,669762.0,427460.0,3723155.0,338182.0,514013.2330395792,3929121.467571208,25.0,5.0,1.0,209.0,1017958.5959043044,-112.2,-11.6,1.0
-106.0,144.0,2158.0,1962.0,370480.0,438980.0,10875497.0,884149.0,1304915.674038065,10963875.38648841,30.0,15.0,1.0,161.0,1073640.1361607146,-114.4,-11.6,1.0
-112.0,162.0,2367.0,2175.0,346480.0,378540.0,40729382.0,3229897.0,5795474.992279705,44274560.79280415,100.0,50.0,29.0,30.0,8661175.504458172,-101.4,-11.4,2.0
-120.0,186.0,2764.0,2670.0,136100.0,286300.0,54153288.0,5409676.0,4376346.536476307,40966397.115709774,60.0,40.0,29.0,27.0,8102842.586347583,-100.8,-11.8,2.0
-114.0,181.0,2884.0,2681.0,149140.0,130200.0,25612204.0,1478705.0,2723040.071479721,25299253.09721463,50.0,25.0,29.0,55.0,6423088.893443401,-100.0,-12.0,2.0
-112.0,177.0,2538.0,2483.0,535752.0,299480.0,49599200.0,4337850.0,6830633.496169195,48580276.68118864,5.0,50.0,33.0,56.0,7994535.421330506,-102.2,-11.8,2.0
-116.0,131.0,1937.0,1796.0,370760.0,191260.0,27300497.0,1672166.0,3185758.2334431903,19456912.161527943,30.0,30.0,1.0,17.0,1921644.779739464,-112.8,-10.6,1.0
-118.0,122.0,1774.0,1612.0,721819.0,161680.0,10146022.0,992546.0,1729757.338206793,12258532.054864356,10.0,20.0,1.0,124.0,1347628.6173377158,-113.6,-11.0,1.0
-127.0,134.0,2202.0,2031.0,479340.0,643888.0,11387479.0,763204.0,1316456.4598654248,10202495.151315603,90.0,15.0,1.0,189.0,1473319.356143464,-113.2,-11.2,1.0
-116.0,128.0,1861.0,1773.0,510260.0,299300.0,6928560.0,421183.0,909145.2405895422,6590705.340256619,70.0,10.0,1.0,225.0,1465535.4329941156,-112.2,-11.0,1.0
-120.0,202.0,3528.0,3526.0,164240.0,174480.0,70218892.0,4868668.0,10969239.056501366,97444719.03148116,40.0,90.0,29.0,72.0,10412392.592841296,-101.8,-10.8,2.0
-131.0,181.0,2454.0,2237.0,141840.0,178640.0,11556740.0,768151.0,1227280.8329717268,10429853.267462926,5.0,10.0,30.0,63.0,2646591.702467108,-101.8,-10.8,2.0
-130.0,179.0,2453.0,2315.0,403240.0,723890.0,5848727.0,485738.0,726365.3367346477,5258042.581537689,15.0,5.0,28.0,18.0,1648953.2390814968,-101.0,-11.0,2.0
-122.0,211.0,2861.0,2642.0,642554.0,298860.0,11984154.0,618273.0,1483778.9424592564,12089182.904382208,10.0,10.0,25.0,30.0,2682358.23967224,-101.6,-10.6,2.0
-117.0,147.0,2184.0,2095.0,136120.0,152500.0,61383727.0,5108256.0,7048280.858164421,56142105.31361359,80.0,80.0,1.0,88.0,1549575.217403968,-113.6,-10.2,1.0
-114.0,137.0,2026.0,1895.0,516960.0,646520.0,53920667.0,5202477.0,7021974.280292113,58601381.87697483,40.0,90.0,1.0,225.0,1918188.7270508711,-113.0,-11.0,1.0
-111.0,131.0,2133.0,2128.0,166740.0,470080.0,28644348.0,1666578.0,3277724.287443171,25670699.98667666,25.0,40.0,1.0,64.0,1721595.284453862,-113.2,-10.8,1.0
-108.0,123.0,1858.0,1708.0,291460.0,525620.0,45701477.0,3186113.0,5945600.798112263,46976047.3032277,60.0,80.0,1.0,57.0,1338023.293777395,-114.2,-11.0,1.0
-98.0,164.0,2678.0,2502.0,350580.0,470220.0,4761033.0,335214.0,604204.5495887506,4837170.608601838,5.0,5.0,32.0,32.0,1962897.909495128,-100.2,-10.6,3.0
-100.0,184.0,2591.0,2397.0,497040.0,465340.0,43953342.0,2807835.0,4526451.757885666,40570895.05443493,5.0,40.0,30.0,65.0,7488725.835546687,-101.6,-11.0,3.0
-95.0,191.0,2694.0,2513.0,633144.0,426820.0,10995873.0,607346.0,1374494.8810831576,10956798.107620228,80.0,10.0,26.0,71.0,2954396.6225241893,-102.0,-11.2,3.0
-101.0,167.0,2552.0,2304.0,402780.0,426860.0,24765867.0,2416823.0,2839801.787200321,23367929.48910372,20.0,25.0,30.0,91.0,5923731.157607248,-101.0,-10.6,3.0
-96.0,150.0,2169.0,1183.0,168600.0,175440.0,13035618.0,1111309.0,1071565.6357933125,12073745.80427897,60.0,15.0,5.0,71.0,2934436.159256556,-107.4,-11.4,4.0
-106.0,148.0,2255.0,2222.0,176840.0,505980.0,80552609.0,7378982.0,8633757.644889057,74355030.49671823,60.0,100.0,5.0,140.0,6949499.0768211465,-106.2,-11.8,4.0
-111.0,158.0,2453.0,2210.0,521740.0,520140.0,13224756.0,1287518.0,1368674.7851444306,12717678.913840516,60.0,15.0,5.0,124.0,2768074.16833097,-107.8,-11.6,4.0
-117.0,133.0,2015.0,1834.0,506778.0,723316.0,38971051.0,3384350.0,4792171.898304912,40826551.78584327,40.0,60.0,5.0,177.0,4537256.018819113,-107.8,-11.4,4.0
-120.0,174.0,2650.0,2387.0,289980.0,154200.0,38984880.0,3386871.0,4985551.607131353,38323403.75340592,30.0,40.0,29.0,48.0,7480428.136730768,-101.6,-10.6,2.0
-108.0,180.0,2814.0,2731.0,646740.0,476040.0,81034955.0,4381916.0,9803503.093196908,77304232.5817805,60.0,80.0,27.0,22.0,9579577.238630043,-102.6,-11.0,2.0
-107.0,190.0,2728.0,2572.0,168540.0,513640.0,90566031.0,7927355.0,11406220.696374135,101595068.33364604,70.0,100.0,30.0,66.0,14367421.595373008,-100.2,-11.2,2.0
-107.0,186.0,2798.0,2636.0,402800.0,471120.0,6131270.0,400072.0,624937.0307407536,5475235.380519625,60.0,5.0,30.0,55.0,2086769.6539484211,-99.0,-11.4,2.0
-125.0,187.0,2853.0,2609.0,640874.0,153800.0,15581305.0,1532183.0,2080410.9516326224,15958288.912816422,5.0,15.0,30.0,30.0,4080223.6100941994,-99.6,-10.8,2.0
-118.0,199.0,2805.0,2643.0,633740.0,631839.0,19045463.0,1505548.0,2690957.433350075,17033656.23572415,50.0,15.0,33.0,25.0,3426807.775546401,-102.2,-10.8,2.0
-130.0,201.0,2997.0,2968.0,169820.0,153240.0,11963240.0,908279.0,1137224.048531165,11570034.704647385,10.0,10.0,29.0,78.0,2578852.101041478,-102.2,-12.0,2.0
-131.0,183.0,2610.0,2465.0,382940.0,639362.0,93315940.0,5243070.0,12672731.39789656,97852092.13188012,70.0,100.0,30.0,55.0,12540573.647436203,-100.6,-10.4,2.0
-93.0,154.0,2040.0,1720.0,640994.0,708768.0,23443095.0,1327656.0,2138228.055691732,24213924.718119584,5.0,30.0,5.0,167.0,4930401.728059249,-106.0,-11.2,4.0
-113.0,145.0,2066.0,1881.0,461700.0,434740.0,63274696.0,4082764.0,7458752.344510973,58745062.88366278,80.0,80.0,5.0,172.0,4994185.527303038,-107.8,-10.8,4.0
-112.0,147.0,2297.0,2233.0,629381.0,661433.0,51556533.0,2686860.0,6839794.680266946,52358711.89295929,80.0,70.0,5.0,144.0,5893634.29117162,-106.6,-10.6,4.0
-110.0,128.0,2200.0,2041.0,142240.0,638188.0,63951273.0,4107195.0,8056192.203718364,64307053.40256712,15.0,100.0,5.0,83.0,8476730.322295863,-105.4,-11.4,4.0
-94.0,177.0,2946.0,1874.0,638156.0,660798.0,13412155.0,1052585.0,1488954.5386493283,14247020.049049186,20.0,15.0,5.0,133.0,2156763.0591712585,-108.8,-11.8,4.0
-118.0,174.0,2373.0,2363.0,171640.0,158760.0,77749503.0,4346370.0,10987055.479542794,87417400.71911468,50.0,100.0,5.0,118.0,4290383.145568969,-108.4,-10.8,4.0
-121.0,164.0,2474.0,2309.0,141940.0,644856.0,24993524.0,2361185.0,2949518.273597656,25786257.492023453,100.0,30.0,5.0,196.0,3646738.197145037,-107.2,-10.4,4.0
-111.0,185.0,2928.0,2804.0,288960.0,525500.0,62818487.0,3444636.0,6608490.571561076,56788812.63444364,30.0,60.0,5.0,97.0,3835129.091285544,-108.6,-11.2,4.0
-95.0,137.0,1895.0,1387.0,630392.0,644730.0,93496850.0,4754573.0,6430897.751503938,68828643.09493512,25.0,100.0,5.0,95.0,6269532.082518947,-106.8,-11.4,4.0
-106.0,146.0,2009.0,1909.0,345080.0,401760.0,46857968.0,3159900.0,6978225.0828742655,52002530.17940175,25.0,70.0,5.0,35.0,4934288.317068335,-107.6,-11.0,4.0
-113.0,142.0,2066.0,2003.0,167900.0,373120.0,28449118.0,2228081.0,3538179.746249586,29474823.89475869,90.0,40.0,5.0,127.0,5027421.163993346,-106.6,-11.6,4.0
-124.0,143.0,2214.0,2057.0,165420.0,635010.0,48415873.0,3040532.0,6886735.127956473,50933985.03872911,30.0,70.0,5.0,111.0,4571850.199423285,-108.0,-11.2,4.0
-114.0,155.0,2521.0,2424.0,146080.0,515463.0,20263996.0,1600100.0,2458427.8314602287,19312021.69895685,50.0,25.0,1.0,166.0,1737163.661197652,-112.8,-10.8,1.0
-117.0,129.0,1959.0,1785.0,159180.0,637457.0,65113072.0,3536451.0,8291160.507927806,55179403.37320987,25.0,90.0,1.0,109.0,3187257.853564041,-110.4,-11.0,1.0
-118.0,127.0,1883.0,1773.0,163580.0,643628.0,33740503.0,2983411.0,5832205.567565846,36773115.94678102,40.0,60.0,1.0,180.0,2096875.69733412,-112.8,-11.0,1.0
-131.0,120.0,1718.0,1646.0,705286.0,148500.0,3100070.0,308139.0,397471.9435249336,3164393.1282452685,5.0,5.0,1.0,128.0,1263803.3624197128,-111.8,-11.0,1.0
-97.0,168.0,2653.0,2260.0,169640.0,174880.0,3761825.0,339569.0,458568.4634240557,4673952.829506525,40.0,5.0,5.0,118.0,1420159.323699308,-108.0,-10.0,4.0
-115.0,145.0,2198.0,2007.0,147800.0,470460.0,13569077.0,1192007.0,1457586.1668828768,11671287.610803004,25.0,15.0,5.0,75.0,2598836.2189402,-108.0,-10.2,4.0
-109.0,151.0,2354.0,2269.0,158040.0,523580.0,47904910.0,4092139.0,4893609.867139523,38874863.5304199,100.0,50.0,5.0,123.0,4110321.541638091,-108.0,-10.8,4.0
-110.0,152.0,2174.0,2073.0,652396.0,437240.0,71468632.0,6993182.0,10997388.92688955,76364625.91554846,60.0,100.0,5.0,149.0,7038176.994757648,-106.2,-11.6,4.0
-100.0,165.0,2417.0,2205.0,166940.0,403000.0,29916584.0,1637016.0,4132006.68624631,27512673.501437288,5.0,30.0,29.0,25.0,7133625.503237963,-100.2,-11.4,3.0
-95.0,192.0,3175.0,2923.0,501940.0,423020.0,63203377.0,4920164.0,8435938.753315914,62015583.592108205,30.0,60.0,22.0,34.0,9999488.84264284,-101.0,-11.4,3.0
-90.0,173.0,2733.0,2466.0,177840.0,423020.0,26558542.0,2387809.0,3069418.4041047776,24281833.660580862,100.0,25.0,33.0,49.0,6507246.503139405,-99.8,-11.8,3.0
-94.0,169.0,2528.0,2352.0,645178.0,423020.0,75166589.0,6251987.0,9730985.602763224,81429279.43758717,80.0,90.0,28.0,62.0,9553523.97421411,-103.0,-11.0,3.0
-99.0,180.0,2647.0,1991.0,623842.0,645501.0,19228963.0,1498307.0,1712969.802096129,19131226.4121709,80.0,20.0,5.0,160.0,2177784.5930208093,-109.8,-12.0,4.0
-122.0,168.0,2406.0,2215.0,354940.0,190220.0,60976463.0,3233508.0,9657315.128964532,68063245.27210584,60.0,80.0,5.0,112.0,2627967.1814745306,-110.8,-11.0,4.0
-117.0,151.0,2197.0,2088.0,169140.0,529700.0,21111068.0,1492419.0,2704219.599531206,23742224.885948423,30.0,30.0,5.0,172.0,3674391.273008721,-107.2,-11.4,4.0
-115.0,155.0,2126.0,2099.0,382640.0,651092.0,12567258.0,1158173.0,1659617.1886352242,12476203.997754935,100.0,15.0,5.0,55.0,2191006.8395969337,-108.8,-11.8,4.0
-98.0,157.0,2238.0,1666.0,461760.0,496780.0,91589643.0,8150439.0,6542935.623435544,71257433.63397472,50.0,90.0,5.0,93.0,4170443.654859881,-108.6,-10.8,4.0
-115.0,169.0,2454.0,2413.0,374440.0,650442.0,28817942.0,1445505.0,3707459.673983014,26572423.878975388,25.0,30.0,5.0,129.0,3568939.99920567,-107.4,-11.8,4.0
-109.0,167.0,2225.0,2082.0,343780.0,642230.0,26278116.0,1505779.0,3051859.796234414,26257957.324194614,90.0,30.0,5.0,114.0,3475610.6263040127,-107.6,-11.8,4.0
-112.0,174.0,2743.0,2734.0,140600.0,505605.0,13775905.0,844232.0,2316523.9239544403,14005545.132963603,90.0,15.0,5.0,88.0,2223973.0534704733,-108.4,-10.6,4.0
-119.0,137.0,2046.0,2039.0,370760.0,129640.0,31871396.0,1808455.0,5144570.846714326,33282420.61622172,10.0,50.0,1.0,207.0,1234247.0251353525,-114.6,-11.4,1.0
-115.0,133.0,2017.0,1829.0,645727.0,470040.0,6364580.0,359658.0,865478.091522242,6848154.767610393,20.0,10.0,1.0,234.0,913648.6671746414,-114.6,-11.2,1.0
-114.0,141.0,2064.0,1964.0,639298.0,387780.0,23572282.0,2348318.0,2095526.7865682663,20942172.63187359,40.0,30.0,1.0,151.0,1546036.1181332178,-113.0,-11.4,1.0
-119.0,145.0,2322.0,2208.0,293760.0,659835.0,3320929.0,246752.0,521741.6100541108,3823641.6966296993,100.0,5.0,1.0,196.0,768534.5633815017,-114.4,-9.8,1.0
-99.0,190.0,2827.0,2772.0,629030.0,394540.0,47450646.0,2515606.0,6491070.011930507,52041209.70312219,25.0,50.0,31.0,28.0,6489094.331103327,-103.0,-10.8,3.0
-94.0,192.0,3092.0,2956.0,165020.0,463460.0,9955845.0,737377.0,1460536.4572899872,11117085.934451584,80.0,10.0,35.0,45.0,2839861.19738113,-100.0,-12.0,3.0
-96.0,199.0,3350.0,3097.0,346060.0,497320.0,89287780.0,5804730.0,10390683.332058864,85568533.9643355,30.0,80.0,28.0,32.0,10949306.652238969,-100.6,-11.2,3.0
-100.0,203.0,2938.0,2822.0,349400.0,403140.0,108406023.0,5916281.0,12174578.799430002,108666348.10246134,5.0,100.0,31.0,25.0,11559299.161449883,-101.2,-11.4,3.0
-114.0,195.0,2804.0,2556.0,380360.0,127120.0,99252728.0,6797026.0,13336743.61568943,104026004.55919848,50.0,100.0,28.0,19.0,13618083.332185958,-100.2,-11.2,2.0
-121.0,193.0,2684.0,2540.0,286280.0,470220.0,25313205.0,1837069.0,4146319.8025912135,26881534.5624138,90.0,25.0,26.0,58.0,5668320.130471209,-100.6,-10.8,2.0
-113.0,182.0,2708.0,2501.0,636723.0,160120.0,92376279.0,8156349.0,11922198.196528904,87993727.90615958,40.0,90.0,31.0,34.0,12443838.80168961,-100.4,-11.0,2.0
-106.0,185.0,2915.0,2713.0,139200.0,172200.0,61816910.0,3348104.0,7776591.879131013,60010487.86609908,5.0,60.0,25.0,59.0,7205178.570520902,-103.4,-11.2,2.0
-117.0,172.0,2413.0,2247.0,339160.0,439260.0,9634962.0,865969.0,1246591.7659461636,9967794.17627981,50.0,10.0,36.0,73.0,3232663.129770054,-100.6,-11.2,2.0
-111.0,190.0,2737.0,2551.0,374260.0,498020.0,22036077.0,2064876.0,2730605.101762719,21421929.511800632,60.0,20.0,30.0,49.0,5031146.509336466,-101.2,-11.6,2.0
-117.0,177.0,2528.0,2323.0,347060.0,669410.0,5196914.0,381840.0,568596.1983386413,5220604.86416174,5.0,5.0,32.0,57.0,2189524.076968421,-98.0,-11.6,2.0
-119.0,184.0,3005.0,2771.0,179280.0,399520.0,32934802.0,1815721.0,3393227.5692268712,25746700.754461583,15.0,25.0,30.0,43.0,5722389.884293586,-101.4,-11.0,2.0
-100.0,162.0,2134.0,1189.0,164380.0,174940.0,8672662.0,762777.0,783568.6268454124,8811551.885476882,5.0,10.0,5.0,177.0,1710322.5705642388,-109.2,-12.0,4.0
-108.0,191.0,2923.0,2754.0,290920.0,644284.0,80194775.0,4145046.0,9243218.807390807,77381427.66054891,90.0,80.0,5.0,146.0,4712701.703089084,-107.6,-11.6,4.0
-118.0,168.0,2438.0,2293.0,166780.0,528336.0,66899748.0,4529898.0,8284985.998651305,68063245.27210584,5.0,80.0,5.0,81.0,3897286.79075751,-108.8,-11.4,4.0
-121.0,172.0,2831.0,2710.0,285700.0,152460.0,51038175.0,2899389.0,7321387.322445203,52798247.42229354,10.0,60.0,5.0,139.0,4449506.356875521,-107.6,-11.4,4.0
-105.0,142.0,1925.0,1882.0,503660.0,511113.0,8409477.0,442476.0,886227.8341253401,7311563.736847187,50.0,10.0,1.0,174.0,1333432.909314026,-112.8,-11.0,1.0
-118.0,131.0,1879.0,1823.0,522340.0,463520.0,44344780.0,3233660.0,5272189.293829748,37931324.32305758,60.0,60.0,1.0,195.0,1839710.3036894945,-113.2,-11.4,1.0
-124.0,123.0,1753.0,1607.0,378860.0,128780.0,22249289.0,1254694.0,2176517.883345664,18268703.785251427,15.0,30.0,1.0,229.0,1482100.1098280407,-113.6,-11.8,1.0
-123.0,119.0,1853.0,1756.0,502578.0,498900.0,17622892.0,1535095.0,2485417.3353742543,14826648.917263646,60.0,25.0,1.0,192.0,1916548.2079553,-112.2,-11.2,1.0
-101.0,150.0,2397.0,2037.0,644198.0,697356.0,68902971.0,6044977.0,6542686.161840386,68080350.60570832,50.0,90.0,5.0,124.0,5666966.774642412,-107.4,-11.4,4.0
-109.0,162.0,2453.0,2437.0,349420.0,299940.0,20165659.0,1630021.0,2479166.716011357,21359653.615655564,100.0,25.0,5.0,82.0,4161067.799447557,-106.6,-10.6,4.0
-114.0,134.0,1918.0,1850.0,640474.0,438680.0,20396858.0,1559115.0,2753406.1026675543,21069259.17031185,70.0,30.0,5.0,104.0,3459014.1952534886,-108.2,-11.2,4.0
-117.0,153.0,2149.0,2029.0,377700.0,638086.0,56118205.0,3114030.0,8753073.25657404,61986169.80138211,20.0,80.0,5.0,41.0,5792219.738268429,-106.8,-11.0,4.0
-119.0,199.0,2944.0,2654.0,511900.0,653549.0,73738401.0,6556699.0,8759336.010106348,65395975.86795543,10.0,60.0,37.0,34.0,9694276.342068825,-100.0,-11.4,2.0
