ULMeanNL,ConnMean,AttOutExecInterXn,SuccOutInterXn,ArfcnUL,ArfcnDL,NbrPktDL,NbrPktLossDL,UpOctUL,UpOctDL,BsChannelBwUL,BsChannelBwDL,MaxTxPower,RetTilt,TransRatePeak_mean,RSRP_mean,RSRQ_mean,Label
-109.0,129.0,1946.0,1771.0,513920.0,504870.0,12033333.0,1181274.0,1577662.8412478997,12961890.451454934,30.0,20.0,1.0,176.0,1886523.1095383759,-112.0,-11.2,1.0
-115.0,123.0,2069.0,1907.0,164080.0,530400.0,51977133.0,4718174.0,6766208.447396351,58225094.68314707,90.0,100.0,1.0,268.0,1692186.7514018144,-113.4,-11.0,1.0
-126.0,124.0,2015.0,1858.0,638274.0,188480.0,16809477.0,995732.0,2537537.4160710983,18417229.832285993,80.0,30.0,1.0,236.0,1649874.0473263145,-113.0,-11.0,1.0
-129.0,125.0,1888.0,1884.0,290780.0,646326.0,41264894.0,2651757.0,5117503.483957019,47739885.47075986,15.0,80.0,1.0,211.0,3659545.250073018,-109.8,-10.8,1.0
-112.0,161.0,2346.0,2211.0,498340.0,642316.0,47936421.0,4553418.0,7107139.7680106135,52811496.38808885,10.0,60.0,35.0,84.0,14199435.819335341,-97.8,-11.2,2.0
-117.0,162.0,2517.0,2267.0,140800.0,499989.0,13305657.0,894896.0,1667405.796002447,13839196.939079223,20.0,15.0,31.0,47.0,4395680.741204329,-101.0,-11.4,2.0
-114.0,174.0,2626.0,2466.0,629226.0,174520.0,4998696.0,426700.0,564931.1674751893,5105464.051815887,30.0,5.0,27.0,53.0,1867622.5861072827,-102.0,-11.2,2.0
-112.0,158.0,2391.0,2186.0,145960.0,153160.0,52455577.0,3864505.0,6108383.968570676,60040520.02092264,80.0,70.0,33.0,77.0,12754738.002781076,-99.8,-11.2,2.0
-112.0,175.0,2175.0,2147.0,461580.0,388940.0,76688957.0,5819904.0,10118318.228148611,75422898.20137095,25.0,80.0,30.0,19.0,12435116.370280001,-100.8,-11.6,2.0
-112.0,166.0,2360.0,2251.0,378500.0,369640.0,59840437.0,3823520.0,7636952.653564203,63080546.35109594,100.0,70.0,33.0,77.0,12249747.449082423,-100.2,-11.6,2.0
-123.0,161.0,2357.0,2244.0,646270.0,621112.0,72851635.0,4598303.0,10754426.954442816,77840605.45544887,90.0,90.0,31.0,36.0,13154071.916250566,-100.8,-11.0,2.0
-122.0,157.0,2144.0,2042.0,721884.0,177400.0,50787533.0,4427155.0,8156208.087380587,59404431.70023883,40.0,70.0,29.0,95.0,11464321.179453459,-100.8,-11.0,2.0
-114.0,176.0,3005.0,2850.0,163040.0,377160.0,25395444.0,1638544.0,3495976.0043796757,24726593.717631474,50.0,25.0,34.0,43.0,6791611.90048303,-99.8,-11.4,2.0
-115.0,172.0,2488.0,2252.0,634408.0,528312.0,60080521.0,3355957.0,6198593.018258982,56252960.17988809,100.0,60.0,32.0,87.0,11020474.92914851,-100.4,-11.2,2.0
-111.0,170.0,2532.0,2427.0,157720.0,290560.0,40258047.0,3527696.0,4575673.737733078,37600857.12156755,60.0,40.0,33.0,43.0,9223171.66903685,-99.8,-11.8,2.0
-105.0,175.0,2955.0,2757.0,515000.0,296780.0,15258898.0,973579.0,1698242.2563368827,15007200.105458898,100.0,15.0,35.0,34.0,4712812.234458029,-100.0,-11.8,2.0
-97.0,180.0,2965.0,2891.0,696895.0,386600.0,19449874.0,1667878.0,2848351.8606809457,20272450.21727891,90.0,20.0,29.0,48.0,4302846.404093691,-102.2,-10.8,3.0
-94.0,195.0,3115.0,2875.0,643870.0,402340.0,82049710.0,7675289.0,11851240.320445586,93841760.48713093,10.0,90.0,27.0,47.0,11145462.208581451,-101.4,-11.4,3.0
-98.0,189.0,2612.0,2437.0,642162.0,388260.0,79529834.0,5979776.0,8306840.917130556,81546137.85841171,10.0,80.0,31.0,78.0,10760595.280116241,-101.2,-11.4,3.0
-95.0,187.0,2712.0,2657.0,638198.0,386600.0,104359828.0,8906226.0,13928119.528996339,99876609.48462214,5.0,100.0,29.0,38.0,10843257.17701723,-102.0,-10.6,3.0
-97.0,199.0,2831.0,2669.0,164520.0,388260.0,44083225.0,3601570.0,5306543.45403679,43779266.98216767,5.0,40.0,28.0,32.0,7704206.02811086,-100.6,-11.6,3.0
-95.0,188.0,3021.0,2967.0,497120.0,388260.0,99822790.0,9537138.0,10517072.922910398,90473081.90554161,25.0,90.0,27.0,44.0,10369489.142732335,-102.0,-10.8,3.0
-91.0,187.0,2932.0,2641.0,133500.0,386600.0,26400867.0,1559902.0,3067116.7345644515,26137902.37115545,20.0,25.0,29.0,57.0,6359983.639462005,-99.0,-11.4,3.0
-94.0,210.0,3286.0,3096.0,521520.0,422120.0,102612533.0,9890727.0,11429490.063222975,101639435.7238182,90.0,90.0,32.0,33.0,10873986.324057845,-101.6,-11.4,3.0
-99.0,193.0,2607.0,2459.0,643712.0,388260.0,103744753.0,8696426.0,10795377.331958873,103313326.02844846,90.0,100.0,31.0,35.0,11173252.470867887,-101.8,-11.2,3.0
-94.0,194.0,3265.0,2992.0,352700.0,386600.0,19745547.0,1263293.0,3174273.97620185,21872917.50152275,5.0,20.0,30.0,39.0,5212760.40158852,-99.6,-10.4,3.0
-102.0,198.0,2701.0,2595.0,513160.0,402440.0,5493887.0,518072.0,701987.0412806842,5795925.865089281,50.0,5.0,25.0,32.0,1791988.5090071268,-100.2,-11.4,3.0
-96.0,197.0,3113.0,2895.0,661616.0,386600.0,18870005.0,1470893.0,2917662.2636327483,22320686.76132253,80.0,20.0,35.0,26.0,5018790.889388875,-100.2,-11.4,3.0
-106.0,170.0,2292.0,2142.0,519177.0,513264.0,75986730.0,6960031.0,9672880.715714455,82007931.8581772,70.0,90.0,29.0,28.0,15644682.685863417,-99.2,-11.2,2.0
-108.0,186.0,2809.0,2556.0,394200.0,525880.0,32145650.0,1827190.0,5857009.601439092,41055877.35890093,80.0,40.0,31.0,23.0,8898560.209478611,-100.2,-11.2,2.0
-108.0,169.0,2655.0,2620.0,714285.0,634678.0,45374038.0,3587334.0,5441019.5591500085,54667918.676983066,80.0,60.0,23.0,38.0,9401221.66924626,-102.0,-11.4,2.0
-109.0,170.0,2797.0,2604.0,181640.0,627140.0,65069965.0,4969919.0,9883062.447888935,73348377.96788354,80.0,80.0,31.0,44.0,11820746.59699631,-101.2,-11.4,2.0
-117.0,170.0,2410.0,2264.0,376980.0,473760.0,51488562.0,4557163.0,6144764.321914161,46611854.049323276,10.0,50.0,32.0,43.0,10332911.666345987,-100.0,-10.4,2.0
-117.0,172.0,2610.0,2528.0,521658.0,154640.0,8922644.0,646635.0,1296187.9958667057,9878561.11393486,25.0,10.0,27.0,35.0,3690377.474856369,-99.2,-11.2,2.0
-112.0,160.0,2477.0,2336.0,628144.0,299780.0,87934044.0,7584786.0,8023443.743152212,77183935.86651972,70.0,90.0,29.0,65.0,15627515.747473523,-99.4,-10.0,2.0
-109.0,184.0,2567.0,2434.0,640904.0,162320.0,65553603.0,5538810.0,9921521.545269424,79473111.41295032,50.0,80.0,32.0,56.0,11785286.874076081,-101.2,-11.4,2.0
-106.0,168.0,3021.0,2963.0,163040.0,152080.0,72840684.0,5444523.0,10525603.16245246,90120186.24225657,80.0,100.0,33.0,31.0,15106740.200802147,-100.0,-11.0,2.0
-113.0,169.0,2307.0,2236.0,652628.0,177980.0,44312923.0,2848049.0,3624930.7397331134,37303458.46050675,50.0,40.0,31.0,43.0,7943483.18697729,-101.4,-10.8,2.0
-117.0,167.0,2582.0,2512.0,343880.0,470180.0,34373185.0,2757273.0,4210038.97963439,36602863.41292572,70.0,40.0,25.0,46.0,8132305.50938,-101.2,-11.2,2.0
-113.0,175.0,2462.0,2248.0,722310.0,625990.0,49905713.0,2632501.0,7149195.843444322,57047716.51820039,20.0,60.0,29.0,27.0,8850898.190988937,-102.4,-10.8,2.0
-131.0,176.0,2576.0,2384.0,289480.0,175720.0,12745652.0,670087.0,1894454.7223188723,15050292.139041115,80.0,15.0,32.0,53.0,4326861.7334531555,-101.2,-11.2,2.0
-125.0,173.0,2482.0,2381.0,505420.0,663546.0,33521349.0,1960676.0,4981056.511199714,37813881.837751254,80.0,40.0,23.0,52.0,8578447.757666653,-100.6,-12.2,2.0
-114.0,178.0,2356.0,2306.0,298160.0,397700.0,86543711.0,7025125.0,10346736.018090118,86059799.82030992,15.0,90.0,31.0,28.0,12460581.72262786,-101.2,-11.8,2.0
-111.0,175.0,2625.0,2456.0,354300.0,302500.0,80681581.0,7922290.0,10348117.847942503,75422898.20137095,30.0,80.0,30.0,40.0,15576170.516283572,-98.6,-11.0,2.0
-111.0,161.0,2440.0,2201.0,176580.0,426500.0,77424207.0,4666926.0,9707783.045841828,85782546.41505772,25.0,100.0,27.0,50.0,10247860.62689048,-103.0,-11.6,2.0
-118.0,163.0,2437.0,2303.0,644234.0,532614.0,71200739.0,6359714.0,6485128.648930422,61674664.758846685,25.0,70.0,29.0,17.0,12051900.940167133,-100.4,-11.4,2.0
-116.0,161.0,2281.0,2142.0,380520.0,124880.0,4524706.0,325997.0,561317.1457265881,4744076.7841283865,100.0,5.0,31.0,32.0,2085161.5620500236,-100.0,-11.4,2.0
-106.0,166.0,2477.0,2333.0,380620.0,147840.0,47811545.0,3165244.0,5846219.003752139,45367759.82472524,10.0,50.0,29.0,38.0,8802289.155295316,-101.6,-12.0,2.0
-106.0,172.0,2262.0,2236.0,340660.0,151760.0,41557106.0,3382526.0,4208751.084368246,37924967.11610222,15.0,40.0,30.0,21.0,7460053.036088231,-102.0,-11.6,2.0
-120.0,185.0,2649.0,2403.0,158160.0,178680.0,20032179.0,1409551.0,2234296.5769612845,20812159.275630683,100.0,20.0,28.0,30.0,5247862.640416125,-101.2,-11.6,2.0
-125.0,173.0,2611.0,2512.0,465840.0,713185.0,42341340.0,2793119.0,4931266.441621312,38059362.75334174,20.0,40.0,28.0,28.0,9239863.852871517,-99.8,-11.6,2.0
-118.0,161.0,2545.0,2412.0,521586.0,470400.0,70632746.0,7044429.0,11401069.794473339,69310321.88848695,30.0,80.0,29.0,28.0,13262997.604177574,-100.2,-10.4,2.0
-116.0,144.0,2013.0,1849.0,729615.0,285540.0,59937795.0,4896595.0,11015790.676467324,68165964.50709902,50.0,100.0,1.0,201.0,1180322.0951105577,-114.8,-11.4,1.0
-111.0,135.0,2085.0,1917.0,176520.0,497040.0,18980513.0,1768905.0,2463127.5613123914,16820147.931349516,90.0,25.0,1.0,271.0,823999.3231059605,-116.0,-11.0,1.0
-106.0,152.0,2123.0,1945.0,177660.0,506220.0,25951468.0,2345452.0,3823168.6459392337,29785850.366220247,40.0,40.0,1.0,101.0,1160531.1727652652,-114.6,-10.6,1.0
-109.0,132.0,1893.0,1704.0,403380.0,523068.0,30865696.0,1674373.0,3820949.3246623473,32067733.732418012,15.0,50.0,1.0,210.0,1678230.4325994074,-113.4,-10.8,1.0
-111.0,131.0,1859.0,1802.0,285900.0,641972.0,19923960.0,1559939.0,2099846.6871940885,19456912.161527943,60.0,30.0,1.0,237.0,1271858.7576329315,-114.0,-11.4,1.0
-108.0,130.0,2032.0,2031.0,342520.0,531480.0,27182646.0,2165065.0,2843797.1854070807,25474740.44479363,90.0,40.0,1.0,188.0,1886037.710667966,-112.4,-11.0,1.0
-108.0,141.0,2165.0,2096.0,344600.0,528096.0,59838165.0,5189258.0,9108648.873047069,66745840.24653445,40.0,100.0,1.0,258.0,1588207.2174850877,-113.6,-11.2,1.0
-120.0,159.0,2195.0,2128.0,644467.0,628564.0,13305882.0,795327.0,1768917.3295568316,12105945.73924762,90.0,15.0,1.0,152.0,1197541.3696417904,-113.8,-11.6,1.0
-124.0,138.0,2270.0,2159.0,531360.0,173040.0,22596401.0,2243202.0,2500614.9835428176,20496594.490769897,30.0,30.0,1.0,216.0,1269909.8433016534,-114.0,-10.8,1.0
-113.0,142.0,1896.0,1842.0,461080.0,429440.0,10221885.0,594821.0,1407233.8418385847,10811599.33945385,15.0,15.0,1.0,293.0,1267164.1409618468,-113.4,-10.4,1.0
-113.0,154.0,2517.0,2474.0,378000.0,393460.0,55114818.0,4687560.0,5741749.488515779,51723185.78000574,90.0,70.0,1.0,237.0,1254712.3865497317,-114.8,-12.0,1.0
-118.0,145.0,2057.0,2003.0,636399.0,643220.0,15193268.0,775942.0,2192944.3960996517,14569566.786519112,100.0,20.0,1.0,226.0,1288698.0441376846,-113.8,-11.8,1.0
-123.0,171.0,2678.0,2424.0,177200.0,629938.0,9032530.0,839326.0,1412567.5599703193,9809489.405251618,90.0,10.0,26.0,73.0,2785425.5949721937,-101.6,-11.4,2.0
-120.0,196.0,3206.0,3121.0,168860.0,285540.0,15430427.0,1161020.0,2659081.7863280363,16776867.448250923,5.0,15.0,33.0,89.0,4677283.716115883,-98.0,-12.0,2.0
-116.0,182.0,2549.0,2302.0,665700.0,514440.0,28920110.0,2297279.0,3998322.7045159675,30444240.56028959,40.0,30.0,32.0,60.0,5967720.625838609,-101.4,-11.6,2.0
-110.0,198.0,3186.0,3138.0,164160.0,710493.0,23206612.0,1362883.0,2597654.9615317136,22248663.959989566,100.0,20.0,27.0,20.0,4585231.0191249885,-101.4,-10.8,2.0
-114.0,186.0,2806.0,2539.0,285700.0,723936.0,13688952.0,940445.0,2208100.983161998,15819939.390593417,50.0,15.0,27.0,30.0,3660771.1855578525,-101.8,-11.0,2.0
-117.0,202.0,3210.0,3089.0,378940.0,397040.0,24764931.0,1722188.0,2575407.5081799533,22750194.132724106,20.0,20.0,29.0,40.0,4869438.385503734,-100.6,-11.6,2.0
-110.0,178.0,2685.0,2654.0,519210.0,529140.0,4118860.0,395702.0,616086.7952264767,5239741.385658566,10.0,5.0,30.0,33.0,1591570.1010126001,-102.4,-10.8,2.0
-110.0,188.0,2818.0,2741.0,340020.0,478100.0,12645879.0,930287.0,1479366.6534452576,10875652.236195609,100.0,10.0,34.0,22.0,2643793.639044431,-102.4,-10.8,2.0
-118.0,173.0,2552.0,2453.0,624438.0,634375.0,22099046.0,1211824.0,2657214.391260154,24207495.818053555,10.0,25.0,30.0,13.0,4552195.566204203,-103.2,-10.4,2.0
-119.0,219.0,3025.0,2875.0,166460.0,290440.0,49796262.0,2999127.0,5209935.741358895,48062121.163745195,100.0,40.0,26.0,57.0,7119532.342909905,-101.4,-12.6,2.0
-112.0,183.0,2597.0,2538.0,652356.0,497380.0,10644322.0,629332.0,1612321.947440677,10555921.447149005,30.0,10.0,31.0,46.0,2966626.9453426516,-100.6,-11.4,2.0
-109.0,175.0,2720.0,2718.0,501795.0,426640.0,29578954.0,2818113.0,3376311.800921219,29180108.259100154,100.0,30.0,29.0,20.0,6390432.714415731,-100.6,-10.0,2.0
-99.0,168.0,2200.0,1765.0,348380.0,388440.0,25045993.0,1801626.0,2049061.4598660907,22150751.89771688,30.0,25.0,5.0,160.0,3263986.8572511007,-107.8,-10.8,4.0
-97.0,164.0,2178.0,1902.0,470460.0,507225.0,16267737.0,835523.0,1434026.851154851,17430672.95331126,50.0,20.0,5.0,103.0,2560704.1983410283,-108.8,-10.2,4.0
-97.0,155.0,2354.0,1936.0,506718.0,521496.0,41161225.0,3705695.0,2734759.047656717,32173223.265405614,60.0,40.0,5.0,29.0,5295169.5523743685,-105.6,-11.4,4.0
-106.0,160.0,2411.0,2189.0,146580.0,509720.0,48161101.0,3251944.0,7869306.668144253,49114648.76492423,25.0,60.0,5.0,163.0,5086327.554366098,-107.0,-10.8,4.0
-106.0,181.0,2827.0,2582.0,165240.0,498120.0,38272255.0,2599248.0,3666802.351178932,37570022.00669946,25.0,40.0,5.0,132.0,3247545.468894268,-108.8,-12.0,4.0
-109.0,162.0,2374.0,2206.0,516800.0,518560.0,13923322.0,1158333.0,1463675.6290621965,13039645.468621287,20.0,15.0,5.0,108.0,2583808.8246284905,-107.8,-11.4,4.0
-114.0,164.0,2827.0,2624.0,293500.0,368000.0,27891269.0,2308871.0,3581443.736338568,25786257.492023453,25.0,30.0,5.0,63.0,3116979.1319074715,-108.6,-11.2,4.0
-111.0,177.0,2869.0,2686.0,646525.0,159500.0,65650530.0,4559790.0,8688486.381896863,63044163.29968568,15.0,70.0,5.0,84.0,5436015.939547678,-106.8,-10.8,4.0
-113.0,150.0,2283.0,2281.0,461160.0,185140.0,61179347.0,4017746.0,8261316.50954183,68080350.60570832,20.0,90.0,5.0,22.0,4503434.536812669,-108.2,-11.0,4.0
-114.0,156.0,2266.0,2202.0,165080.0,462040.0,80838404.0,7908909.0,7775753.227924067,70803564.62993665,25.0,90.0,5.0,115.0,3738001.528859769,-109.2,-11.0,4.0
-112.0,167.0,2401.0,2168.0,622786.0,404060.0,17723102.0,1048922.0,2145907.1071831286,17749526.726847444,60.0,20.0,5.0,98.0,3122617.9547620877,-107.4,-11.8,4.0
-117.0,161.0,2473.0,2307.0,643406.0,178060.0,46777058.0,3090288.0,6189654.45819623,49421615.31970501,50.0,60.0,5.0,144.0,4060083.372389932,-108.2,-11.4,4.0
-111.0,177.0,2495.0,2477.0,345840.0,526800.0,20903700.0,1410737.0,1936801.1418319116,19934576.046990927,80.0,20.0,29.0,55.0,5264530.123349229,-100.6,-11.0,2.0
-117.0,180.0,2935.0,2651.0,291160.0,644552.0,98559197.0,7975501.0,10587627.297824565,96457455.63386124,15.0,100.0,32.0,38.0,13129313.245391801,-101.0,-12.6,2.0
-124.0,176.0,2416.0,2278.0,141440.0,290700.0,53044762.0,3481305.0,5610687.615593513,48206594.25131319,80.0,50.0,31.0,11.0,10186092.63215745,-99.8,-12.0,2.0
-115.0,172.0,2726.0,2535.0,505980.0,651900.0,81100233.0,5984865.0,9589998.791001504,74045809.71937735,30.0,80.0,29.0,34.0,11431615.398447637,-101.2,-12.0,2.0
-111.0,160.0,2461.0,2409.0,158580.0,637560.0,13651809.0,1070556.0,1682998.2670030696,13639478.06130292,15.0,15.0,29.0,49.0,4149072.6156414845,-101.2,-11.4,2.0
-112.0,200.0,2966.0,2923.0,170240.0,426420.0,39039720.0,3268069.0,3865068.3793210266,33271375.033534255,40.0,30.0,27.0,41.0,6341779.946591908,-101.6,-10.6,2.0
-108.0,197.0,3118.0,2936.0,285480.0,374600.0,69026937.0,3549893.0,9136795.6653982,74623626.68145354,20.0,70.0,30.0,27.0,11726861.005586926,-100.4,-10.8,2.0
-114.0,168.0,2322.0,2302.0,470080.0,435320.0,25460083.0,1827400.0,3304967.1605138155,23507857.21059536,15.0,25.0,30.0,36.0,6221796.089570683,-100.4,-11.6,2.0
-118.0,163.0,2506.0,2333.0,697624.0,162100.0,42686918.0,3179760.0,5763954.396318291,44645879.90320483,100.0,50.0,31.0,58.0,8326848.704676023,-101.8,-10.6,2.0
-113.0,165.0,2370.0,2317.0,178840.0,394060.0,17873613.0,1124529.0,2344761.1668637455,18641662.20534887,20.0,20.0,32.0,33.0,5360148.370010838,-100.4,-10.6,2.0
-108.0,164.0,2604.0,2536.0,141580.0,471660.0,91230462.0,6492698.0,13408346.84206006,87592320.61752957,90.0,100.0,29.0,53.0,14830650.664811483,-100.0,-11.4,2.0
-106.0,174.0,2595.0,2559.0,395000.0,499833.0,82006662.0,7311873.0,12233532.178087663,92823204.06820787,25.0,100.0,28.0,61.0,11229275.970149253,-102.2,-11.2,2.0
-96.0,179.0,2437.0,2258.0,163500.0,403980.0,77776214.0,6253869.0,12659928.128836181,86543281.84177233,80.0,90.0,31.0,38.0,8434316.004491486,-103.4,-11.6,3.0
-98.0,187.0,3203.0,3021.0,158500.0,389520.0,107820008.0,5942958.0,10870618.622614684,99876609.48462214,70.0,100.0,29.0,71.0,10186900.249401491,-102.4,-12.0,3.0
-100.0,202.0,3099.0,2791.0,725199.0,430180.0,23868220.0,1533741.0,4131158.0385715277,28352198.84067823,25.0,25.0,33.0,64.0,5865457.234382955,-99.6,-11.8,3.0
-100.0,202.0,2824.0,2820.0,474060.0,389520.0,29532121.0,1658760.0,4081216.6839155797,33789761.50098076,25.0,30.0,32.0,82.0,5590423.015676791,-101.8,-11.6,3.0
-99.0,221.0,3375.0,3290.0,287580.0,403980.0,92652201.0,6235410.0,12840358.761841912,95647410.39145684,25.0,80.0,34.0,58.0,11379535.064565808,-100.4,-11.6,3.0
-97.0,205.0,2897.0,2682.0,642793.0,395140.0,65421463.0,6140497.0,11620716.051888794,66975256.11138878,5.0,60.0,31.0,77.0,10023611.49600294,-100.0,-10.6,3.0
-95.0,202.0,3440.0,3180.0,169000.0,380640.0,6240029.0,547695.0,684130.7365497431,5920158.946961479,50.0,5.0,26.0,23.0,1631789.8445792377,-101.2,-11.0,3.0
-95.0,199.0,3074.0,2806.0,403580.0,430180.0,32209352.0,1875356.0,4029367.4928141325,33181951.677491035,90.0,30.0,29.0,23.0,6165831.47010374,-100.6,-10.8,3.0
-97.0,184.0,2922.0,2854.0,638734.0,403980.0,14796898.0,1121817.0,2083238.4845360967,15685399.77049836,60.0,15.0,29.0,61.0,3680100.700310425,-101.2,-11.4,3.0
-95.0,199.0,3174.0,3022.0,339940.0,403980.0,5532435.0,350898.0,790946.4233037919,5869493.6043400355,30.0,5.0,32.0,95.0,1596895.450733551,-101.6,-10.2,3.0
-96.0,192.0,2709.0,2497.0,397120.0,395140.0,54185117.0,4927631.0,7645221.104517033,52697249.28128937,50.0,50.0,33.0,37.0,7764638.814525482,-101.6,-12.2,3.0
-95.0,200.0,2659.0,2597.0,342940.0,403980.0,93845301.0,9268500.0,14034887.450106569,96366011.16874221,90.0,90.0,28.0,39.0,9695868.1067841,-102.4,-10.6,3.0
-100.0,148.0,2006.0,1540.0,514134.0,533988.0,37207869.0,2827974.0,3129757.585208019,38102515.24835858,15.0,50.0,5.0,121.0,5131489.189574897,-107.2,-11.8,4.0
-97.0,144.0,2157.0,1414.0,381620.0,403120.0,19122333.0,1360950.0,1610573.509339316,18986358.76947161,80.0,25.0,5.0,89.0,5560312.921578436,-104.6,-11.4,4.0
-96.0,148.0,2154.0,1420.0,293020.0,372540.0,21313103.0,1918611.0,1778817.6888371878,19513757.62417916,50.0,25.0,5.0,114.0,4430801.420277523,-106.4,-11.6,4.0
-121.0,134.0,1763.0,1642.0,641676.0,644186.0,13569322.0,693622.0,1458904.2240309117,14242135.217949446,70.0,20.0,5.0,143.0,4260720.078041575,-105.8,-11.8,4.0
-120.0,130.0,1995.0,1988.0,166000.0,295600.0,28540018.0,2564151.0,3784238.2892889217,26983993.706469223,60.0,40.0,5.0,108.0,4538130.614026398,-107.6,-10.8,4.0
-114.0,130.0,2171.0,2165.0,373200.0,515060.0,24329050.0,1708648.0,2390445.7095892387,20440326.0607503,20.0,30.0,5.0,83.0,4055796.780457548,-107.4,-10.6,4.0
-111.0,149.0,2010.0,1832.0,133520.0,631124.0,70953626.0,6090084.0,7760995.774485454,67626481.60167027,60.0,90.0,5.0,168.0,5135546.894523717,-107.8,-11.2,4.0
-108.0,133.0,2168.0,2094.0,169940.0,529000.0,65324540.0,3419520.0,9708626.24673131,66819047.676104896,25.0,100.0,5.0,161.0,5999175.472028414,-107.0,-10.6,4.0
-115.0,145.0,2337.0,2275.0,350540.0,498480.0,75697488.0,7433857.0,9360344.27674986,72847833.93259557,20.0,100.0,5.0,94.0,4990012.828842996,-108.0,-10.8,4.0
-118.0,157.0,2456.0,2451.0,650727.0,151880.0,66920367.0,6290244.0,7904939.483282873,71257433.63397472,80.0,90.0,5.0,106.0,8754977.669615915,-105.0,-11.2,4.0
-109.0,142.0,2071.0,1957.0,393980.0,298940.0,3302531.0,200542.0,607856.7048925053,3950602.986844801,20.0,5.0,5.0,145.0,1824881.0611816305,-106.4,-11.2,4.0
-106.0,148.0,2319.0,2305.0,293020.0,285960.0,27097716.0,1819271.0,3719294.97440001,30720238.988903426,60.0,40.0,5.0,110.0,4570675.30671713,-107.4,-11.4,4.0
-99.0,168.0,2675.0,1433.0,519930.0,641674.0,25721641.0,2524560.0,2383352.634853179,26415190.601585,60.0,30.0,5.0,72.0,2915168.0991702345,-108.8,-10.8,4.0
-99.0,151.0,2322.0,1471.0,504996.0,529580.0,77025639.0,6161750.0,8078772.7399895275,75862227.0608409,50.0,100.0,5.0,91.0,5025774.066592917,-108.0,-11.4,4.0
-94.0,188.0,2861.0,1470.0,641002.0,650861.0,19592113.0,1461765.0,1956971.460678449,19981503.141600713,10.0,20.0,5.0,185.0,2466308.2160801813,-109.0,-11.4,4.0
-114.0,173.0,2357.0,2343.0,356980.0,369580.0,71444802.0,5626787.0,8343539.360905807,61619436.44545549,70.0,70.0,5.0,121.0,4724117.136240363,-107.6,-10.8,4.0
-112.0,171.0,2708.0,2442.0,142460.0,292940.0,18421658.0,1043191.0,1891604.755212426,18174665.091562353,30.0,20.0,5.0,114.0,2718958.173253896,-108.2,-11.0,4.0
-114.0,177.0,2359.0,2222.0,142380.0,470280.0,47624459.0,3956257.0,6345057.961287142,54333080.19619743,70.0,60.0,5.0,150.0,3141637.4378819517,-109.6,-10.6,4.0
-113.0,150.0,2153.0,2075.0,665614.0,640862.0,7885882.0,667409.0,1103827.5026135063,8158844.3384045195,100.0,10.0,5.0,58.0,1689266.940545226,-109.4,-11.6,4.0
-111.0,158.0,2339.0,2162.0,509600.0,510501.0,46101227.0,3293341.0,4913503.728762223,48500715.65536268,30.0,60.0,5.0,87.0,3642922.1996839186,-108.8,-11.4,4.0
-109.0,159.0,2440.0,2327.0,469720.0,404320.0,10025928.0,996818.0,1302951.1546459624,8648374.99870879,100.0,10.0,5.0,161.0,1677885.7544299078,-109.4,-12.0,4.0
-109.0,144.0,1996.0,1942.0,510882.0,376780.0,51296855.0,3650892.0,5714277.343282695,44203183.88843181,70.0,60.0,5.0,138.0,2960338.160083858,-110.0,-11.4,4.0
-112.0,174.0,2748.0,2534.0,340320.0,498500.0,56497358.0,3751164.0,5902798.632875387,53412180.5318551,30.0,60.0,5.0,126.0,4444448.3270898145,-107.8,-10.8,4.0
-113.0,163.0,2354.0,2157.0,462240.0,641680.0,70864857.0,4065084.0,13629545.380323768,73980647.65820305,40.0,90.0,5.0,117.0,4097064.1431078063,-109.0,-11.4,4.0
-96.0,154.0,2097.0,2059.0,293060.0,471980.0,11893796.0,1039026.0,1505361.7694373964,13113379.355405107,80.0,15.0,28.0,45.0,4142697.8678668723,-101.2,-10.8,3.0
-95.0,180.0,2592.0,2452.0,143320.0,496720.0,33880158.0,2486320.0,4650819.525541339,29907485.27596572,10.0,30.0,26.0,41.0,7568121.709383565,-99.4,-10.8,3.0
-96.0,180.0,2693.0,2610.0,339480.0,424960.0,16331615.0,1301744.0,2141002.4077804927,15360919.809128106,5.0,15.0,30.0,37.0,4447390.4476097645,-100.2,-11.8,3.0
-98.0,173.0,2204.0,2169.0,376240.0,470680.0,90568371.0,7981989.0,12023874.209136283,92399216.2611745,20.0,100.0,29.0,29.0,13436481.500195548,-100.8,-11.4,3.0
-102.0,157.0,2448.0,2378.0,509004.0,403500.0,75189779.0,6188123.0,9121620.570173405,76065989.24969521,100.0,90.0,33.0,45.0,14772812.140757898,-99.6,-11.4,3.0
-100.0,198.0,2980.0,2718.0,166300.0,496720.0,42441561.0,3712949.0,6625766.896217573,43657810.982489765,70.0,40.0,30.0,55.0,7961984.658797699,-101.0,-11.8,3.0
-97.0,178.0,2731.0,2652.0,342320.0,435140.0,13186482.0,1276598.0,1717673.1619601252,15236134.723411553,90.0,15.0,33.0,37.0,4263005.177916648,-100.8,-11.0,3.0
-96.0,181.0,2636.0,2430.0,139060.0,435140.0,47340662.0,2418882.0,7452044.799292387,49576099.769816406,10.0,50.0,31.0,57.0,9969513.76716961,-100.0,-11.8,3.0
-97.0,169.0,2460.0,2324.0,462240.0,435140.0,30374186.0,2595062.0,3283448.879605343,28179647.404502437,30.0,30.0,29.0,65.0,6427586.918932513,-101.4,-11.0,3.0
